id,servico,procedimento,descricao,diponivel,user_id,created_at,updated_at
,125,06.04.31.005-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.31.006-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.001-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.002-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.003-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.004-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.005-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.006-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.007-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.008-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.009-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.011-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.012-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.013-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.014-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.015-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.016-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.017-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.018-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.019-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.020-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.32.021-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.33.001-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.33.002-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.34.001-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.34.002-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.34.003-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.34.004-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.34.005-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.34.006-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.34.007-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.35.001-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.35.002-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.35.003-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.001-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.002-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.003-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.004-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.005-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.006-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.007-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.008-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.009-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.010-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.011-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.36.012-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.37.001-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.37.002-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.37.003-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.001-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.002-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.003-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.004-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.005-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.006-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.007-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.008-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.009-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.010-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.011-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.012-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.38.013-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.39.001-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.39.002-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.39.003-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.39.008-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.39.009-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.39.010-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.39.011-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.40.001-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.41.001-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.41.002-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.41.003-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.42.001-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.43.001-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.44.001-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.47.001-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.47.002-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.47.003-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.47.004-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.47.005-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.48.001-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.49.001-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.49.002-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.001-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.002-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.003-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.004-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.005-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.006-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.007-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.008-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.009-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.010-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.011-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.50.012-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.51.001-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.51.002-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.51.003-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.51.004-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.52.001-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.52.002-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.53.001-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.53.002-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.53.003-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.54.001-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.54.002-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.54.003-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.54.004-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.54.006-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.54.007-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.55.001-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.55.002-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.56.001-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.57.001-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.57.002-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.57.003-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.58.001-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.58.002-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.59.001-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.59.002-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.60.001-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.60.002-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.61.001-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.61.002-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.61.003-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.62.001-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.62.002-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.62.003-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.62.004-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.63.001-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.63.002-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.63.003-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.63.004-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.63.005-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.63.006-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.63.007-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.65.001-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.65.002-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.65.003-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.66.001-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.66.002-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.66.003-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.67.001-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.68.002-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.68.003-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.68.004-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.68.005-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.69.001-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.69.002-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.69.003-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.69.004-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.70.001-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.71.001-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.71.002-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.72.001-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.72.002-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.73.001-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.74.001-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.75.001-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.75.002-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.75.003-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.75.004-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.77.001-4,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.77.002-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.77.003-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.78.001-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.78.002-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.78.003-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.79.001-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.80.001-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.80.002-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.81.001-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.82.001-1,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.83.001-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.83.002-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.83.003-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.84.001-2,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.84.002-0,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.85.001-8,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.85.002-6,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.86.001-3,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.87.001-9,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.87.002-7,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,125,06.04.87.003-5,Serviço de Farmácia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,02.11.03.001-5,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,02.11.03.002-3,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,02.11.03.003-1,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,02.11.03.004-0,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,02.11.03.005-8,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,02.11.03.006-6,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,02.11.03.007-4,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,02.11.03.008-2,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,02.11.03.009-0,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.01.001-7,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.01.002-5,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.01.003-3,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.02.001-2,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.02.002-0,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.02.003-9,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.03.001-8,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.03.002-6,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.04.001-3,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.04.002-1,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.04.003-0,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.04.004-8,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.04.005-6,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.04.006-4,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.05.001-9,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.05.002-7,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.05.003-5,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.06.001-4,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.06.002-2,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.06.003-0,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.06.004-9,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.06.005-7,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.07.001-0,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.07.002-8,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,126,03.02.07.003-6,Serviço de Fisioterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,03.01.12.005-6,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,03.01.12.008-0,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,03.03.07.013-7,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.07.01.012-2,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.07.01.017-3,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.07.01.018-1,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.07.01.036-0,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.07.01.037-8,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.13.04.003-8,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.13.04.005-4,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.13.04.006-2,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.13.04.007-0,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.13.04.008-9,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.13.04.025-9,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,127,04.15.02.001-8,Serviço de Atenção à Obesidade,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.02.047-9,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.001-5,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.002-3,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.003-1,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.004-0,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.005-8,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.006-6,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.007-4,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.008-2,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.009-0,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,128,02.02.12.010-4,Serviço de Hemoterapia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
