id,cid,procedimento,descricao,user_id,diponivel,created_at,updated_at
,Q24.0,,Dextrocardia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q25.0,,Permeabilidade do Canal Arterial,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q26.0,,Estenose Congênita da Veia Cava,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q27.0,,Ausência Congênita e Hipoplasia da Artéria Umbilical,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q28.0,,Malformação Arteriovenosa de Vasos Pré-cerebrais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q30.0,,Atresia Das Coanas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q31.0,,Pterígio da Laringe,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q32.0,,Traqueomalácia Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q33.0,,Pulmão Cístico Congênito,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q34.0,,Anomalia da Pleura,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q36.0,,Fenda Labial Bilateral,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q37.0,,Fenda do Palato Duro Com Fenda Labial Bilateral,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q38.0,,"Malformações Congênitas Dos Lábios, Não Classificadas em Outra Parte",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q39.0,,"Atresia de Esôfago, Sem Fístula",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q40.0,,Estenose Hipertrófica Congênita do Piloro,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q41.0,,"Ausência, Atresia e Estenose Congênita do Duodeno",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q42.0,,"Ausência, Atresia e Estenose Congênita do Reto, Com Fístula",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q43.0,,Divertículo de Meckel,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q44.0,,"Agenesia, Aplasia e Hipoplasia da Vesícula Biliar",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q45.0,,"Agenesia, Aplasia e Hipoplasia do Pâncreas",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q50.0,,Ausência Congênita Dos Ovários,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q51.0,,Agenesia e Aplasia do Útero,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q52.0,,Ausência Congênita da Vagina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q53.0,,Testículo Ectópico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q54.0,,Hipospádia Balânica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q55.0,,Ausência e Aplasia do Testículo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q56.0,,Hermafroditismo Não Classificado em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q60.0,,Agenesia Unilateral do Rim,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q61.0,,Cisto Congênito Único do Rim,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q62.0,,Hidronefrose Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q63.0,,Rim Supranumerário,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q64.0,,Epispádias,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q65.0,,Luxação Congênita Unilateral do Quadril,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q66.0,,Pé Torto Eqüinovaro,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q67.0,,Assimetria Facial,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q68.0,,Deformidade Congênita do Músculo Esternocleidomastoideu,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q69.0,,Dedo(s) da Mão Supranumerário(s),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q70.0,,Coalescência Dos Dedos (dedos da Mão Fundidos),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q71.0,,Ausência Congênita Completa Do(s) Membro(s) Superior(es),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q72.0,,Ausência Congênita Completa Do(s) Membro(s) Inferior(es),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q73.0,,Ausência Congênita de Membro(s) Não Especificado(s),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q74.0,,"Outras Malformações Congênitas Do(s) Membro(s) Superiores, Inclusive da Cintura Escapular",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q75.0,,Craniossinostose,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q76.0,,Espinha Bífida Oculta,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q77.0,,Acondrogenesia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q78.0,,Osteogênese Imperfeita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q79.0,,Hérnia Diafragmática Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q80.0,,Ictiose Vulgar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q81.0,,Epidermólise Bolhosa Simples,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q82.0,,Linfedema Hereditário,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q83.0,,Ausência Congênita da Mama Com Ausência do Mamilo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q84.0,,Alopécia Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q85.0,,Neurofibromatose (não-maligna),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q86.0,,Síndrome Fetal Alcoólico (dismórfico),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q87.0,,Síndromes Com Malformações Congênitas Afetando Predominantemente o Aspecto da Face,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q89.0,,Malformações Congênitas do Baço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q90.0,,"Trissomia 21, Não-disjunção Meiótica",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q91.0,,"Trissomia 18, Não-disjunção Meiótica",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q92.0,,"Trissomia de um Cromossomo Inteiro, Não-disjunção Meiótica",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q93.0,,"Monossomia de Cromossomo Inteiro, Não-disjunção Meiótica",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q95.0,,Translocação ou Inserção Equilibrada em Sujeito Normal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q96.0,,"Cariótipo 45, X",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q97.0,,"Cariótipo 47, XXX",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q98.0,,"Síndrome de Klinefelter, Cariótipo 47, XXY",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q99.0,,"Quimera 46, XX/46, XY",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R00.0,,Taquicardia Não Especificada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R01.0,,Sopros Cardíacos Benignos ou Inocentes,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R03.0,,Valor Elevado da Pressão Arterial Sem o Diagnóstico de Hipertensão,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R04.0,,Epistaxis,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R06.0,,Dispnéia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R07.0,,Dor de Garganta,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R09.0,,Asfixia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R10.0,,Abdome Agudo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R16.0,,Hepatomegalia Não Classificada em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R19.0,,"Massa, Tumoração ou Tumefação Intra-abdominal e Pélvica",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R20.0,,Anestesia Cutânea,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R22.0,,"Tumefação, Massa ou Tumoração Localizadas da Cabeça",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R23.0,,Cianose,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R25.0,,Movimentos Anormais da Cabeça,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R26.0,,Marcha Atáxica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R27.0,,Ataxia Não Especificada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R29.0,,Tetania,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R30.0,,Disúria,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R39.0,,Extravasamento de Urina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R40.0,,Sonolência,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R41.0,,Desorientação Não Especificada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R43.0,,Anosmia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R44.0,,Alucinações Auditivas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R45.0,,Nervosismo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R46.0,,Baixo Nível de Higiene Pessoal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R47.0,,Disfasia e Afasia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R48.0,,Dislexia e Alexia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R49.0,,Disfonia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R52.0,,Dor Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R56.0,,Convulsões Febris,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R57.0,,Choque Cardiogênico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R59.0,,Aumento de Volume Localizado de Gânglios Linfáticos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R60.0,,Edema Localizado,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R61.0,,Hiperidrose Localizada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R62.0,,Retardo de Maturação,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R63.0,,Anorexia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R68.0,,Hipotermia Não Associada à Baixa Temperatura Ambiental,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R70.0,,Velocidade de Hemossedimentação Elevada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R73.0,,Teste de Tolerância a Glicose Anormal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R74.0,,Aumento Dos Níveis de Transaminases e da Desidrogenase Lática (DHL),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R76.0,,Título Aumentado de Anticorpos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R77.0,,Anormalidade da Albumina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R78.0,,Presença de Álcool no Sangue,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R79.0,,Anormalidade do Nível de Elementos Minerais no Sangue,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R82.0,,Quilúria,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R83.0,,Achados Anormais no Líquido Cefalorraquidiano - Nível Enzimático Anormal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R84.0,,Achados Anormais de Material Proveniente Dos Órgãos Respiratórios e do Tórax - Nível Enzimático Anormal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R85.0,,Achados Anormais de Material Proveniente Dos Órgãos Digestivos e da Cavidade Abdominal - Nível Enzimático Anormal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R86.0,,Achados Anormais de Material Proveniente Dos Órgãos Genitais Masculinos - Nível Enzimático Anormal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R87.0,,Achados Anormais de Material Proveniente Dos Órgãos Genitais Femininos - Nível Enzimático Anormal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R89.0,,"Achados Anormais de Material Proveniente de Outros Órgãos, Aparelhos, Sistemas e Tecidos - Nível Enzimático Anormal",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R90.0,,Lesão Intracraniana Ocupando Espaço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R93.0,,Achados Anormais de Exames Para Diagnóstico Por Imagem do Crânio e da Cabeça Não Classificados em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R94.0,,Resultados Anormais de Estudos de Função do Sistema Nervoso Central,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R96.0,,Morte Instantânea,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S00.0,,Traumatismo Superficial do Couro Cabeludo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S01.0,,Ferimento do Couro Cabeludo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S02.0,,Fratura da Abóbada do Crânio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S03.0,,Luxação do Maxilar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S04.0,,Traumatismo do Nervo e Das Vias Ópticas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S05.0,,Traumatismo da Conjuntiva e Abrasão da Córnea Sem Menção de Corpo Estranho,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S06.0,,Concussão Cerebral,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S07.0,,Lesão Por Esmagamento da Face,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S08.0,,Avulsão do Couro Cabeludo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S09.0,,Traumatismo Dos Vasos Sangüíneos da Cabeça Não Classificados em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S10.0,,Contusão da Garganta,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S11.0,,Ferimento Envolvendo a Laringe e a Traquéia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S12.0,,Fratura da Primeira Vértebra Cervical,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S13.0,,Ruptura Traumática de Disco Intervertebral Cervical,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S14.0,,Concussão e Edema da Medula Cervical,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S15.0,,Traumatismo da Artéria Carótida,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S17.0,,Lesão Por Esmagamento da Laringe e da Traquéia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S20.0,,Contusão da Mama,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S21.0,,Ferimento da Mama,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S22.0,,Fratura de Vértebra Torácica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S23.0,,Ruptura Traumática de Disco Intervertebral Torácico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S24.0,,Concussão e Edema da Medula Espinhal Torácica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S25.0,,Traumatismo da Aorta Torácica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S26.0,,Traumatismo do Coração Com Hemopericárdio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S27.0,,Pneumotórax Traumático,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S28.0,,Esmagamento do Tórax,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S29.0,,Traumatismo de Músculo e de Tendão ao Nível Tóracico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S30.0,,Contusão do Dorso e da Pelve,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S31.0,,Ferimento do Dorso e da Pelve,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S32.0,,Fratura de Vértebra Lombar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S33.0,,Ruptura Traumática do Disco Intervertebral Lombar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S34.0,,Concussão e Edema da Medula Lombar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S35.0,,Traumatismo da Aorta Abdominal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S36.0,,Traumatismo do Baço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S37.0,,Traumatismo do Rim,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S38.0,,Lesão Por Esmagamento Dos Órgãos Genitais Externos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S39.0,,"Traumatismo de Músculo e de Tendão do Abdome, do Dorso e da Pelve",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S40.0,,Contusão do Ombro e do Braço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S41.0,,Ferimento do Ombro,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S42.0,,Fratura da Clavícula,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S43.0,,Luxação da Articulação do Ombro,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S44.0,,Traumatismo do Nervo Cubital (ulnar) ao Nível do Braço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S45.0,,Traumatismo da Artéria Axilar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S46.0,,Traumatismo do Tendão do Manguito Rotador do Ombro,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S48.0,,Amputação Traumática da Articulação do Ombro,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S50.0,,Contusão do Cotovelo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S51.0,,Ferimento do Cotovelo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S52.0,,Fratura da Extremidade Superior do Cúbito (ulna),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S53.0,,Luxação da Cabeça do Rádio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S54.0,,Traumatismo do Nervo Cubital (ulnar) ao Nível do Antebraço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S55.0,,Traumatismo da Artéria Cubital (ulnar) ao Nível do Antebraço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S56.0,,Traumatismo do Músculo Flexor e Tendão do Polegar ao Nível do Antebraço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S57.0,,Lesão Por Esmagamento do Cotovelo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S58.0,,Amputação Traumática ao Nível do Cotovelo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S60.0,,Contusão de Dedo(s) Sem Lesão da Unha,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S61.0,,Ferimento de Dedo(s) Sem Lesão da Unha,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S62.0,,Fratura do Osso Navicular (escafoíde) da Mão,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S63.0,,Luxação do Punho,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S64.0,,Traumatismo do Nervo Cubital (ulnar) ao Nível do Punho e da Mão,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S65.0,,Traumatismo da Artéria Cubital (ulnar) ao Nível do Punho e da Mão,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S66.0,,Traumatismo do Músculo Flexor Longo e Tendão do Polegar ao Nível do Punho e da Mão,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S67.0,,Lesão Por Esmagamento do Polegar e de Outro(s) Dedo(s),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S68.0,,Amputação Traumática do Polegar (completa) (parcial),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S70.0,,Contusão do Quadril,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S71.0,,Ferimento do Quadril,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S72.0,,Fratura do Colo do Fêmur,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S73.0,,Luxação da Articulação do Quadril,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S74.0,,Traumatismo do Nervo Ciático ao Nível do Quadril e da Coxa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S75.0,,Traumatismo da Artéria Femural,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S76.0,,Traumatismo do Músculo e do Tendão do Quadril,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S77.0,,Lesão Por Esmagamento do Quadril,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S78.0,,Amputação Traumática na Articulação do Quadril,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S80.0,,Contusão do Joelho,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S81.0,,Ferimento do Joelho,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S82.0,,Fratura da Rótula (patela),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S83.0,,Luxação da Rótula (patela),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S84.0,,Traumatismo do Nervo Tibial ao Nível da Perna,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S85.0,,Traumatismo da Artéria Poplítea,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S86.0,,Traumatismo do Tendão de Aquiles,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S87.0,,Traumatismo Por Esmagamento do Joelho,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S88.0,,Amputação Traumática ao Nível do Joelho,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S89.0,,Traumatismos Múltiplos da Perna,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S90.0,,Contusão do Tornozelo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S91.0,,Ferimento do Tornozelo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S92.0,,Fratura do Calcâneo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S93.0,,Luxação da Articulação do Tornozelo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S94.0,,Traumatismo do Nervo Plantar Externo (lateral),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S95.0,,Traumatismo da Artéria Dorsal do pé,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S96.0,,Traumatismo do Músculo e Tendão do Músculo Flexor Longo Do(s) Artelho(s) ao Nível do Tornozelo e do pé,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S97.0,,Lesão Por Esmagamento do Tornozelo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S98.0,,Amputação Traumática do pé ao Nível do Tornozelo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T00.0,,Traumatismos Superficiais Envolvendo a Cabeça Com o Pescoço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T01.0,,Ferimentos Envolvendo a Cabeça Com o Pescoço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T02.0,,Fraturas Envolvendo Cabeça Com Pescoço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T03.0,,"Luxações, Entorses e Distensões Envolvendo a Cabeça Com o Pescoço",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T04.0,,Traumatismos Por Esmagamento Envolvendo a Cabeça Com o Pescoço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T05.0,,Amputação Traumática de Ambas as Mãos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T06.0,,Traumatismos de Cérebro e Nervos Cranianos Com Traumatismos de Nervos e da Medula Espinhal ao Nível do Pescoço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T09.0,,"Traumatismo Superficial do Tronco, Nível Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T11.0,,"Traumatismo Superficial do Membro Superior, Nível Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T13.0,,"Traumatismo Superficial de Membro Inferior, Nível Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T14.0,,Traumatismo Superficial de Região Não Especificada do Corpo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T15.0,,Corpo Estranho na Córnea,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T17.0,,Corpo Estranho no Seio Nasal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T18.0,,Corpo Estranho na Boca,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T19.0,,Corpo Estranho na Uretra,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T20.0,,"Queimadura da Cabeça e do Pescoço, Grau Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T21.0,,"Queimadura do Tronco, Grau Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T22.0,,"Queimadura do Ombro e do Membro Superior, Exceto Punho e Mão, Grau Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T23.0,,"Queimadura do Punho e da Mão, Grau Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T24.0,,"Queimadura do Quadril e Membro Inferior, Exceto Tornozelo e do Pé, Grau Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T25.0,,"Queimadura do Tornozelo e do Pé, Grau Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T26.0,,Queimadura da Pálpebra e da Região Periocular,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T27.0,,Queimadura da Laringe e Traquéia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T28.0,,Queimadura da Boca e da Faringe,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T29.0,,"Queimaduras Múltiplas, Grau Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T30.0,,"Queimadura, Parte do Corpo Não Especificada, Grau Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T31.0,,Queimaduras Envolvendo Menos de 10% da Superfície Corporal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T32.0,,Corrosões Envolvendo Menos de 10% da Superfície Corporal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T33.0,,Geladura Superficial da Cabeça,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,T34.0,,"Geladura, Com Necrose de Tecidos, da Cabeça",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
