id,codigo,procedimento,descricao,disponivel,user_id,created_at,updated_at
,02.11.07.004-1,AUDIOMETRIA TONAL LIMIAR (VIA AEREA / OSSEA,,1,1,,
,02.11.07.005-0,AVALIACAO AUDITIVA COMPORTAMENTAL,,1,1,,
,02.11.07.006-8,AVALIACAO DE LINGUAGEM ESCRITA / LEITURA,,1,1,,
,02.11.07.007-6,AVALIACAO DE LINGUAGEM ORAL,,1,1,,
,02.11.07.008-4,AVALIACAO MIOFUNCIONAL DE SISTEMA ESTOMATOGNATICO,,1,1,,
,02.11.07.009-2,AVALIACAO P/ DIAGNOSTICO DE DEFICIENCIA AUDITIVA,,1,1,,
,02.11.07.010-6,AVALIACAO P/ DIAGNOSTICO DIFERENCIAL DE DEFICIENCIA AUDITIVA,,1,1,,
,02.11.07.011-4,AVALIACAO VOCAL,,1,1,,
,02.11.07.012-2,ELETROCOCLEOGRAFIA,,1,1,,
,02.11.07.013-0,ELETROGUSTOMETRIA,,1,1,,
,02.11.07.014-9,EMISSÕES OTOACÚSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA,,1,1,,
,02.11.07.015-7,ESTUDO DE EMISSOES OTOACUSTICAS EVOCADAS TRANSITORIAS E PRODUTOS DE DISTORCAO (EOA,,1,1,,
,02.11.07.016-5,ESTUDO TOPODIAGNOSTICO DA PARALISIA FACIAL,,1,1,,
,02.11.07.017-3,EXAME DE ORGANIZACAO PERCEPTIVA,,1,1,,
,02.11.07.018-1,EXAME NEUROPSICOMOTOR EVOLUTIVO,,1,1,,
,02.11.07.019-0,GUSTOMETRIA,,1,1,,
,02.11.07.020-3,IMITANCIOMETRIA,,1,1,,
,02.11.07.021-1,LOGOAUDIOMETRIA (LDV-IRF-LRF,,1,1,,
,02.11.07.022-0,OLFATOMETRIA,,1,1,,
,02.11.07.023-8,PESQUISA DE FISTULA PERILINFATICA,,1,1,,
,02.11.07.024-6,PESQUISA DE GANHO DE INSERCAO,,1,1,,
,02.11.07.025-4,PESQUISA DE PARES CRANIANOS,,1,1,,
,02.11.07.026-2,POTENCIAL EVOCADO AUDITIVO DE CURTA MEDIA E LONGA LATENCIA,,1,1,,
,02.11.07.027-0,POTENCIAL EVOCADO AUDITIVO PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA,,1,1,,
,02.11.07.028-9,PROVA DE FUNCAO TUBARIA,,1,1,,
,02.11.07.029-7,REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MAIOR DE 3 ANOS,,1,1,,
,02.11.07.030-0,REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MENOR DE 3 ANOS,,1,1,,
,02.11.07.031-9,SELECAO E VERIFICACAO DE BENEFICIO DO AASI,,1,1,,
,02.11.07.032-7,TESTES ACUMETRICOS (DIAPASAO,,1,1,,
,02.11.07.033-5,TESTES AUDITIVOS SUPRALIMINARES,,1,1,,
,02.11.07.034-3,TESTES DE PROCESSAMENTO AUDITIVO,,1,1,,
,02.11.07.035-1,TESTES VESTIBULARES / OTONEUROLOGICOS,,1,1,,
,02.11.07.036-0,TRIAGEM AUDITIVA DE ESCOLARES,,1,1,,
,02.11.07.037-8,AVALIAÇÃO E SELEÇÃO PRÉ-CIRÚRGICA PARA IMPLANTE COCLEAR,,1,1,,
,02.11.07.038-6,MAPEAMENTO E BALANCEAMENTO DOS ELETRODOS,,1,1,,
,02.11.07.039-4,POTENCIAL EVOCADO ELETRICAMENTE NO SISTEMA AUDITIVO,,1,1,,
,02.11.07.040-8,REFLEXO ESTAPEDIANO ELICIADO ELETRICAMENTE,,1,1,,
,02.11.07.041-6,AVALIAÇÃO E SELEÇÃO PRÉ-CIRÚRGICA PARA PRÓTESE AUDITIVA ANCORADA NO OSSO,,1,1,,
,02.11.07.042-4,EMISSÕES OTOACÚSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA/RETESTE,,1,1,,
,02.11.07.043-2,POTENCIAL EVOCADO AUDITIVO P/ TRIAGEM AUDITIVA (TESTE DA ORELHINHA/RETESTE,,1,1,,
,02.11.08.001-2,ESPIROGRAFIA C/ DETERMINACAO DO VOLUME RESIDUAL,,1,1,,
,02.11.08.002-0,GASOMETRIA,,1,1,,
,02.11.08.003-9,GASOMETRIA (APOS EXERCICIO CICLO-ERGOMETRICO,,1,1,,
,02.11.08.004-7,GASOMETRIA (APOS OXIGENIO A 100 DURANTE A DIFUSAO ALVEOLO-CAPILAR,,1,1,,
,02.11.08.005-5,ESPIROMETRIA OU PROVA DE FUNCAO PULMONAR COMPLETA COM BRONCODILATADOR,,1,1,,
,02.11.08.006-3,PROVA DE FUNÇÃO PULMONAR SIMPLES,,1,1,,
,02.11.08.007-1,PROVA FARMACODINAMICA,,1,1,,
,02.11.08.008-0,TESTE DA CAMINHADA DE 6 MINUTOS,,1,1,,
,02.11.09.001-8,AVALIACAO URODINAMICA COMPLETA,,1,1,,
,02.11.09.002-6,CATETERISMO DE URETRA,,1,1,,
,02.11.09.003-4,CISTOMETRIA C/ CISTOMETRO,,1,1,,
,02.11.09.004-2,CISTOMETRIA SIMPLES,,1,1,,
,02.11.09.005-0,DETERMINACAO DE PRESSAO INTRA-ABDOMINAL,,1,1,,
,02.11.09.006-9,PERFIL DE PRESSAO URETRAL,,1,1,,
,02.11.09.007-7,UROFLUXOMETRIA,,1,1,,
,02.11.10.001-3,APLICAÇÃO DE TESTE P/ PSICODIAGNÓSTICO,,1,1,,
,02.12.01.001-8,EXAMES IMUNOHEMATOLOGICOS EM DOADOR DE SANGUE,,1,1,,
,02.12.01.002-6,EXAMES PRE-TRANSFUSIONAIS I,,1,1,,
,02.12.01.003-4,EXAMES PRE-TRANSFUSIONAIS II,,1,1,,
,02.12.01.004-2,FENOTIPAGEM K,,1,1,,
,02.12.01.005-0,SOROLOGIA DE DOADOR DE SANGUE,,1,1,,
,02.12.01.006-9,TESTE DO ÁCIDO NUCLEICO (NAT EM AMOSTRAS DE SANGUE DO DOADOR DE SANGUE.,,1,1,,
,02.12.02.001-3,DELEUCOCITACAO DE CONCENTRADO DE HEMACIAS,,1,1,,
,02.12.02.002-1,DELEUCOCITACAO DE CONCENTRADO DE PLAQUETAS,,1,1,,
,02.12.02.003-0,IRRADIACAO DE SANGUE E COMPONENTES DESTINADOS A TRANSFUSAO,,1,1,,
,02.12.02.004-8,PREPARO DE COMPONENTES ALIQUOTADOS,,1,1,,
,02.12.02.005-6,PREPARO DE COMPONENTES LAVADOS,,1,1,,
,02.12.02.006-4,PROCESSAMENTO DE SANGUE,,1,1,,
,02.13.01.001-1,DETERMINACAO DE CARGA VIRAL DO HIV POR RT-PCR,,1,1,,
,02.13.01.002-0,ENSAIO IMUNOENZIMÁTICO -TESTE DE ELISA PARA IDENTIFICAÇÃO DE LEPTOSPIRAS (LEPTOSPIROSE,,1,1,,
,02.13.01.003-8,ENSAIO IMUNOENZIMATICO-ELISA P/ IDENTIFICAÇÃO DO VÍRUS DA FEBRE DO NILO OCIDENTAL,,1,1,,
,02.13.01.005-4,EXAME PARASITOLOGICO DIRETO P/ LEISHMANIAS (LEISHMANIOSE TEGUMENTAR AMERICANA,,1,1,,
,02.13.01.006-2,EXAME PARASITOLOGICO DIRETO P/ LEISHMANIA CHAGAS1 (LEISHMANIOSE VISCERAL CANINA,,1,1,,
,02.13.01.007-0,EXAME PARASITOLOGICO DIRETO P/ LEISHMANIA CHAGASI (LEISHMANIOSE VISCERAL HUMANA,,1,1,,
,02.13.01.008-9,FAGOTIPAGEM P/ IDENTIFICAÇÃO DA SALMONELA TYPHI (FEBRE TIFOIDE,,1,1,,
,02.13.01.009-7,HISTOPATOLOGIA P/ IDENTIFICACAO DA HEPATITE A,,1,1,,
,02.13.01.010-0,HISTOPATOLOGIA P/ IDENTIFICACAO DA HEPATITE D,,1,1,,
,02.13.01.011-9,HISTOPATOLOGIA P/ IDENTIFICAÇÃO DE DENGUE,,1,1,,
,02.13.01.012-7,HISTOPATOLOGIA PARA IDENTIFICAÇÃO DE FEBRE AMARELA,,1,1,,
,02.13.01.013-5,HISTOPATOLOGIA P/ IDENTIFICACAO DE HEPATITE B,,1,1,,
,02.13.01.014-3,HISTOPATOLOGIA P/ IDENTIFICACAO DE HEPATITE C,,1,1,,
,02.13.01.016-0,HISTOQUIMICA P/ IDENTIFICACAO DO VIRUS DA HEPATITE A,,1,1,,
,02.13.01.017-8,HISTOQUIMICA P/ IDENTIFICACAO DE HEPATITE C,,1,1,,
,02.13.01.018-6,IDENTIFICAÇÃO DE VÍRUS DA RAIVA POR RT-PCR,,1,1,,
,02.13.01.019-4,IDENTIFICAÇÃO DO HANTAVÍRUS POR RT-PCR (HANTAVIROSE,,1,1,,
,02.13.01.020-8,IDENTIFICACAO DO VIRUS DA HEPATITE B POR PCR (QUANTITATIVO,,1,1,,
,02.13.01.021-6,IMUNOCROMATOGRAFIA PARA IDENTIFICAÇÃO DE PLASMODIOS (MALARIA,,1,1,,
,02.13.01.022-4,IMUNOFLUORESCENCIA DIRETA P/ IDENTIFICACAO DO VIRUS DA INFLUENZA,,1,1,,
,02.13.01.023-2,IMUNOFLUORESCENCIA DIRETA PARA IDENTIFICAÇÃO DO VÍRUS DA RAIVA,,1,1,,
,02.13.01.024-0,IMUNOFLUORESCENCIA INDIRETA P/ (IDENTIFICACAO DE LEPTOSPIRAS (LEPTOSPIROSE,,1,1,,
,02.13.01.025-9,IMUNOFLUORESCENCIA INDIRETA P/ IDENTIFICAÇÃO DA RICKETTSIA RICKTTSII (FEBRE MACULOSA,,1,1,,
,02.13.01.026-7,IMUNOFLUORESCENCIA INDIRETA P/ IDENTIFICAÇÃO DE PLASMODIOS (MALARIA,,1,1,,
,02.13.01.027-5,IMUNOFLUORESCENCIA INDIRETA P/ IDENTIFICACAO DO SHISTOSSOMA MANSONI,,1,1,,
,02.13.01.029-1,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DA RICKETTISIA RICKETTSII (FEBRE MACULOSA,,1,1,,
,02.13.01.030-5,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DE LEPTOSPIRAS (LEPTOSPIROSE,,1,1,,
,02.13.01.032-1,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DO HANTAVÍRUS (HANTAVIROSE,,1,1,,
,02.13.01.033-0,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DO VÍRUS DA DENGUE,,1,1,,
,02.13.01.034-8,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DO VIRUS DA FEBRE AMARELA,,1,1,,
,02.13.01.035-6,IMUNOHISTOQUIMICA P/ IDENTIFICACAO DO VIRUS DA HEPATITE B,,1,1,,
,02.13.01.036-4,IMUNOHISTOQUIMICA P/ IDENTIFICACAO DO VIRUS DA HEPATITE D,,1,1,,
,02.13.01.037-2,ISOLAMENTO DA RICKETTSIA RICKTTSII (FEBRE MACULOSA,,1,1,,
,02.13.01.038-0,ISOLAMENTO DO VÍRUS DA DENGUE,,1,1,,
,02.13.01.039-9,ISOLAMENTO DO VIRUS DA FEBRE DO NILO OCIDENTAL,,1,1,,
,02.13.01.040-2,ISOLAMENTO DO VIRUS DA INFLUENZA,,1,1,,
,02.13.01.041-0,ISOLAMENTO DO VIRUS DA MENINGITE VIRAL,,1,1,,
,02.13.01.042-9,ISOLAMENTO DO VIRUS DA POLIOMIELITE,,1,1,,
,02.13.01.043-7,ISOLAMENTO DO VIRUS DA RAIVA,,1,1,,
,02.13.01.044-5,ISOLAMENTO DO VIRUS DO SARAMPO,,1,1,,
,02.13.01.045-3,MICRO-AGLUTINACAO PARA IDENTIFICAÇÃO DE LEPTOSPIRAS (LEPTOSPIROSE,,1,1,,
,02.13.01.046-1,PESQUISA DE TRIPANOSSOMAS (NO BARBEIRO,,1,1,,
,02.13.01.047-0,PROVA BIOLOGICA PARA IDENTIFICAÇÃO DO VÍRUS DA RAIVA,,1,1,,
,02.13.01.048-8,PROVA CONTRA-IMUNOELETROFORESE PARA MENINGOCOCOS (MENINGITE BACTERIANA,,1,1,,
,02.13.01.049-6,PROVA DE TOXIGENICIDADE P/ BACILO DIFTERICO (IN VITRO,,1,1,,
,02.13.01.050-0,QUANTIFICACAO DA CARGA VIRAL DO HIV (RNA,,1,1,,
,02.13.01.051-8,SEQUENCIAMENTO P/ IDENTIFICACAO DO VIRUS DA MENINGITE VIRAL,,1,1,,
,02.13.01.052-6,SEQUENCIAMENTO P/ IDENTIFICACAO DO VIRUS DA POLIOMIELITE,,1,1,,
,02.13.01.053-4,SEQUENCIAMENTO P/ IDENTIFICAÇÃO DO VÍRUS DO SARAMPO,,1,1,,
,02.13.01.054-2,GENOTIPAGEM DO HCV,,1,1,,
,02.13.01.055-0,SOROLOGIA P/ IDENTIFICACAO DO VIBRIO CHOLERAE,,1,1,,
,02.13.01.056-9,TESTE DE ELISA IGG PARA IDENTIFICAÇÃO DE PARVOVIRUS (PARVOVIROSE,,1,1,,
,02.13.01.057-7,TESTE DE ELISA IGG P/ IDENTIFICACAO DO TOXOPLASMA GONDII (TOXOPLASMOSE,,1,1,,
,02.13.01.058-5,TESTE DE ELISA IGG PARA IDENTIFICAÇÃO DO VÍRUS DO SARAMPO,,1,1,,
,02.13.01.060-7,TESTE DE ELISA IGM P/ IDENTIFICAÇÃO DO PARVOVIRUS (PARVOVIROSE,,1,1,,
,02.13.01.061-5,TESTE DE ELISA IGM PARA IDENTIFICAÇÃO DO VÍRUS DO SARAMPO,,1,1,,
,02.13.01.062-3,TESTE DE ELISA P/ IDENTIFICACAO DO VIRUS DA FEBRE AMARELA (ENSAIO IMUNOENZIMATICO,,1,1,,
,02.13.01.063-1,TESTE DE HEMAGLUTINACAO INDIRETA P/ IDENTIFICACAO DO VIRUS DA INFLUENZA,,1,1,,
,02.13.01.064-0,TESTE DE HEMAGLUTINAÇÃO PARA IDENTIFICAÇÃO DA PASTEURELLA PESTIS (PESTE BUBONICA,,1,1,,
,02.13.01.065-8,TESTE DE HEMAGLUTINAÇÃO PARA IDENTIFICAÇÃO DO VÍRUS DA FEBRE AMARELA,,1,1,,
,02.13.01.066-6,TESTE DE HEMAGLUTINAÇÃO PARA IDENTIFICAÇÃO DO VÍRUS DA FEBRE DO NILO OCIDENTAL,,1,1,,
,02.13.01.067-4,TESTE DE HIBRIDIZAÇÃO IN SITU PARA IDENTIFICAÇÃO DO VÍRUS DA DENGUE,,1,1,,
,02.13.01.068-2,TESTE DE NEUTRALIZACAO P/ IDENTIFICACAO DO VIRUS DA FEBRE AMARELA,,1,1,,
,02.13.01.069-0,TESTE DE SENSIBILIDADE A DROGAS CONTRA A TUBERCULOSE,,1,1,,
,02.13.01.070-4,TESTE DE SORONEUTRALIZACAO P/ IDENTIFICACAO DO VIRUS DA RAIVA,,1,1,,
,02.13.01.072-0,PESQUISA DE SARS-COV-2 POR RT - PCR,,1,1,,
,02.13.02.001-7,ANALISE DE BACTERIAS PATOGENICAS EM AGUA,,1,1,,
,02.13.02.002-5,ANALISE DE BACTERIAS PATOGENICAS EM SOLO,,1,1,,
,02.13.02.003-3,ANALISE DE COLIFORMES E BACTERIAS HETEROTROFICAS EM AGUA,,1,1,,
,02.13.02.004-1,ANALISE DE METAIS PESADOS,,1,1,,
,02.13.02.005-0,ANALISE DE RESIDUOS DE PESTICIDAS,,1,1,,
,02.13.02.006-8,ANALISE FISICO-QUIMICA DE AGUA,,1,1,,
,02.13.02.007-6,CULTURA PARA IDENTIFICAÇÃO DO VIBRIO CHOLERAE EM ANÁLISE DE ÁGUA,,1,1,,
,02.13.02.008-4,CULTURA P/ IDENTIFICACAO DO VIBRIO CHOLERAE EM ANALISE DE ALIMENTOS,,1,1,,
,02.14.01.001-5,GLICEMIA CAPILAR,,1,1,,
,02.14.01.002-3,PESQUISA DE CORPOS CETONICOS NA URINA,,1,1,,
,02.14.01.003-1,PESQUISA DE GLICOSE NA URINA,,1,1,,
,02.14.01.004-0,TESTE RAPIDO PARA DETECCAO DE HIV NA GESTANTE OU PAI/PARCEIRO,,1,1,,
,02.14.01.005-8,TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV,,1,1,,
,02.14.01.006-6,TESTE RÁPIDO DE GRAVIDEZ,,1,1,,
,02.14.01.007-4,TESTE RÁPIDO PARA SÍFILIS,,1,1,,
,02.14.01.008-2,TESTE RÁPIDO PARA SÍFILIS NA GESTANTE OU PAI/PARCEIRO,,1,1,,
,02.14.01.009-0,TESTE RÁPIDO PARA DETECÇÃO DE HEPATITE C,,1,1,,
,02.14.01.010-4,TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HBV,,1,1,,
,02.14.01.011-2,TESTE RÁPIDO PARA VÍRUS ZIKA IGG/IGM,,1,1,,
,02.14.01.012-0,TESTE RÁPIDO PARA DENGUE IGG/IGM,,1,1,,
,02.14.01.013-9,TESTE RÁPIDO PARA FEBRE CHIKUNGUNYA IGM,,1,1,,
,02.14.01.015-5,TESTE RÁPIDO DE PROTEINÚRIA,,1,1,,
,02.14.01.016-3,TESTE RÁPIDO PARA DETECÇÃO DE SARS-COVID-2,,1,1,,
,02.14.01.017-1,TESTE RÁPIDO PARA DETECÇAO DE ANTICORPOS IGM ANTI- MYCOBACTERIUM LEPRAE,,1,1,,
,02.14.01.018-0,TESTE RÁPIDO PARA MALÁRIA ,,1,1,,
,03.01.01.001-3,CONSULTA AO PACIENTE CURADO DE TUBERCULOSE (TRATAMENTO SUPERVISIONADO,,1,1,,
,03.01.01.002-1,CONSULTA COM IDENTIFICAÇÃO DE CASOS NOVOS DE TUBERCULOSE,,1,1,,
,03.01.01.003-0,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO,,1,1,,
,03.01.01.004-8,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO,,1,1,,
,03.01.01.005-6,CONSULTA MEDICA EM SAUDE DO TRABALHADOR,,1,1,,
,03.01.01.006-4,CONSULTA MEDICA EM ATENÇÃO PRIMÁRIA,,1,1,,
,03.01.01.007-2,CONSULTA MEDICA EM ATENÇÃO ESPECIALIZADA,,1,1,,
,03.01.01.009-9,CONSULTA PARA AVALIAÇÃO CLÍNICA DO FUMANTE,,1,1,,
,03.01.01.010-2,CONSULTA PARA DIAGNÓSTICO/REAVALIAÇÃO DE GLAUCOMA (TONOMETRIA,,1,1,,
,03.01.01.011-0,CONSULTA PRÉ-NATAL,,1,1,,
,03.01.01.012-9,CONSULTA PUERPERAL,,1,1,,
,03.01.01.013-7,CONSULTA/ATENDIMENTO DOMICILIAR,,1,1,,
,03.01.01.014-5,PRIMEIRA CONSULTA DE PEDIATRIA AO RECEM-NASCIDO,,1,1,,
,03.01.01.015-3,PRIMEIRA CONSULTA ODONTOLOGICA PROGRAMÁTICA,,1,1,,
,03.01.01.016-1,CONSULTA/ATENDIMENTO DOMICILIAR NA ATENÇÃO ESPECIALIZADA,,1,1,,
,03.01.01.017-0,CONSULTA/AVALIAÇÃO EM PACIENTE INTERNADO,,1,1,,
,03.01.01.019-6,AVALIAÇÃO CLÍNICA PARA DIAGNÓSTICO DE DOENÇAS RARAS - EIXO I: 1-ANOMALIAS CONGÊNITAS OU DE MANIFESTAÇÃO TARDIA,,1,1,,
,03.01.01.020-0,AVALIAÇÃO CLÍNICA PARA DIAGNÓSTICO DE DOENÇAS RARAS - EIXO I: 2- DEFICIÊNCIA INTELECTUAL,,1,1,,
,03.01.01.021-8,AVALIAÇÃO CLÍNICA DE DIAGNÓSTICO DE DOENÇAS RARAS EIXO I: 3 - ERROS INATOS DE METABOLISMO,,1,1,,
,03.01.01.022-6,ACONSELHAMENTO GENÉTICO,,1,1,,
,03.01.01.023-4,CONSULTA PRÉ-NATAL DO PARCEIRO,,1,1,,
,03.01.01.025-0,TELECONSULTA NA ATENÇÃO PRIMÁRIA,,1,1,,
,03.01.01.026-9,AVALIAÇÃO DO CRESCIMENTO NA PUERICULTURA,,1,1,,
,03.01.01.027-7,AVALIAÇÃO DO DESENVOLVIMENTO DA CRIANÇA NA PUERICULTURA,,1,1,,
,03.01.01.028-5,AVALIAÇÃO DO ESTÁGIO DE MATURAÇÃO SEXUAL,,1,1,,
,03.01.01.029-3,ATENDIMENTO DE ADOLESCENTES EM CUMPRIMENTO DE MEDIDAS SOCIOEDUCATIVAS,,1,1,,
,03.01.01.030-7,TELECONSULTA MÉDICA NA ATENÇÃO ESPECIALIZADA,,1,1,,
,03.01.01.031-5,TELECONSULTA POR PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO,,1,1,,
,03.01.01.032-3,AVALIAÇÃO DIÁRIA DA GESTANTE NA CASA DA GESTANTE,,1,1,,
,03.01.01.033-1,AVALIAÇÃO DIÁRIA DE PUÉRPERA NA CASA DA GESTANTE,,1,1,,
,03.01.01.034-0,AVALIAÇÃO DIÁRIA DE PUÉRPERA COM RECÉM-NASCIDOS INTERNADOS EM UNIDADES NEONATAIS NA CASA DA GESTANTE,,1,1,,
,03.01.01.035-8,AVALIAÇÃO DIÁRIA DE RECÉM-NASCIDOS OU CRIANÇAS NA CASA DA GESTANTE,,1,1,,
,03.01.01.036-6,CONSULTA DE PRÉ-NATAL DE GESTANTE ALTO RISCO,,1,1,,
,03.01.01.037-4,CONSULTA DE ACOMPANHAMENTO DE RECÉM-NASCIDOS E CRIANÇA,,1,1,,
,03.01.01.038-2,ESTRATIFICAÇÃO DO RISCO CARDIOVASCULAR,,1,1,,
,03.01.02.001-9,ACOMPANHAMENTO DE PACIENTE PORTADOR DE AGRAVOS RELACIONADOS AO TRABALHO,,1,1,,
,03.01.02.002-7,ACOMPANHAMENTO DE PACIENTE PORTADOR DE SEQUELAS RELACIONADAS AO TRABALHO,,1,1,,
,03.01.02.003-5,EMISSÃO DE PARECER SOBRE NEXO CAUSAL,,1,1,,
,03.01.03.001-4,SAMU 192:ATENDIMENTO DAS CHAMADAS RECEBIDAS PELA CENTRAL DE REGULAÇÃO DAS URGÊNCIAS,,1,1,,
,03.01.03.002-2,ATENDIMENTO PRE-HOSPITALAR MOVEL (VEICULO DE INTERVENÇÃO RÁPIDA,,1,1,,
,03.01.03.004-9,SAMU 192:ATENDIMENTO PRÉ-HOSPITALAR MOVEL REALIZADO POR AEROMÉDICO,,1,1,,
,03.01.03.005-7,SAMU 192: ATENDIMENTO PRÉ-HOSPITALAR MOVEL REALIZADO POR EMBARCAÇÃO,,1,1,,
,03.01.03.006-5,ATENDIMENTO PRE-HOSPITALAR MOVEL DE SALVAMENTO E RESGATE,,1,1,,
,03.01.03.007-3,ATENDIMENTO PRE-HOSPITALAR MOVEL DE SALVAMENTO E RESGATE MEDICALIZADO,,1,1,,
,03.01.03.008-1,ATENDIMENTO PRE-HOSPITALAR MOVEL PELO SAMU 192: SALVAMENTO E RESGATE (AMBULANCIA TIPO C,,1,1,,
,03.01.03.009-0,SAMU 192: ATENDIMENTO PRÉ-HOSPITALAR MÓVEL REALIZADO PELA EQUIPE DA UNIDADE DE SUPORTE AVANÇADO DE VIDA TERRESTRE (USA,,1,1,,
,03.01.03.010-3,SAMU 192: ATENDIMENTO PRÉ-HOSPITALAR MOVEL REALIZADO PELA EQUIPE DE SUPORTE BASICO DE VIDA TERRESTRE (USB,,1,1,,
,03.01.03.011-1,REGULACAO MEDICA DE URGENCIA DA CENTRAL SAMU 192 C/ ACIONAMENTO DE MULTIPLOS MEIOS,,1,1,,
,03.01.03.012-0,SAMU 192: ENVIO DE UNIDADE DE SUPORTE AVANÇADO DE VIDA TERRESTRE (USA E/OU AQUATICO (EQUIPE DE EMBARCAÇÃO E/OU EQUIPE DE AEROMEDICO.,,1,1,,
,03.01.03.013-8,SAMU 192: ENVIO DE UNIDADE DE SUPORTE BASICO DE VIDA TERRESTRE (USB E/OU AQUATICO (EQUIPE DE EMBARCAÇÃO E/OU MOTOLÂNCIA,,1,1,,
,03.01.03.014-6,SAMU 192: ATENDIMENTO DAS CHAMADAS RECEBIDAS PELA CENTRAL DE REGULAÇÃO DAS URGÊNCIAS COM ORIENTAÇÃO,,1,1,,
,03.01.03.015-4,REMOCAO EM AMBULANCIA DE SIMPLES TRANSPORTE (AMBULANCIA TIPO A,,1,1,,
,03.01.03.016-2,ATENDIMENTO PRE-HOSPITALAR MOVEL - SAMU 192: SUPORTE AVANCADO DE VIDA REALIZADO POR EMBARCACAO (AMBULANCIA TIPO F,,1,1,,
,03.01.03.017-0,SAMU 192: TRANSPORTE INTER-HOSPITALAR PELA UNIDADE DE SUPORTE AVANÇADO DE VIDA TERRESTRE (USA,,1,1,,
,03.01.03.018-9,SAMU 192: TRANSPORTE INTER-HOSPITALAR PELA UNIDADE DE SUPORET BASICO DE VIDA TERRESTRE (USB,,1,1,,
,03.01.03.019-7,ATENDIMENTO PRÉ-HOSPITALAR MÓVEL (MOTOLÂNCIA,,1,1,,
,03.01.04.001-0,ATENDIMENTO CLÍNICO PARA INDICAÇÃO E FORNECIMENTO DO DIAFRAGMA UTERINO,,1,1,,
,03.01.04.003-6,TERAPIA EM GRUPO,,1,1,,
,03.01.04.004-4,TERAPIA INDIVIDUAL,,1,1,,
,03.01.04.005-2,ATENDIMENTO MULTIPROFISSIONAL PARA ATENÇÃO ÀS PESSOAS EM SITUAÇÃO DE VIOLÊNCIA SEXUAL,,1,1,,
,03.01.04.006-0,COLETA DE VESTÍGIOS DE VIOLÊNCIA SEXUAL,,1,1,,
,03.01.04.007-9,ESCUTA INICIAL / ORIENTAÇÃO (ACOLHIMENTO A DEMANDA ESPONT NEA,,1,1,,
,03.01.04.008-7,ATENDIMENTO EM GRUPO NA ATENÇÃO PRIMÁRIA,,1,1,,
,03.01.04.009-5,EXAME DO PÉ DIABÉTICO,,1,1,,
,03.01.04.014-1,INSERÇÃO DO DISPOSITIVO INTRA-UTERINO (DIU,,1,1,,
,03.01.04.015-0,RETIRADA DO DISPOSITIVO INTRA-UTERINO (DIU,,1,1,,
,03.01.04.016-8,PROCEDIMENTO PRÉ-OPERATÓRIOS REALIZADOS NA REDE DE SAÚDE  COMPLEMENTAÇÃO,,1,1,,
,03.01.04.017-6,INSERÇÃO DO IMPLANTE SUBDÉRMICO LIBERADOR DE ETONOGESTREL,,1,1,,
,03.01.04.018-4,RETIRADA DO IMPLANTE SUBDÉRMICO LIBERADOR DE ETONOGESTREL,,1,1,,
,03.01.05.001-5,ACOMPANHAMENTO E AVALIACAO DOMICILIAR DE PACIENTE SUBMETIDO À VENTILAÇÃO MECANICA NÃO INVASIVA - paciente/mês,,1,1,,
,03.01.05.002-3,ASSISTÊNCIA DOMICILIAR POR EQUIPE MULTIPROFISSIONAL.,,1,1,,
,03.01.05.003-1,ASSISTÊNCIA DOMICILIAR POR EQUIPE MULTIPROFISSIONAL NA ATENÇÃO ESPECIALIZADA,,1,1,,
,03.01.05.004-0,ASSISTENCIA DOMICILIAR TERAPEUTICA MULTIPROFISSIONAL EM HIV/AIDS (ADTM,,1,1,,
,03.01.05.005-8,ASSISTÊNCIA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,,1,1,,
,03.01.05.006-6,INSTALACAO / MANUTENCAO DE VENTILAÇÃO MECÂNICA NÃO INVASIVA DOMICILIAR,,1,1,,
,03.01.05.007-4,INTERNAÇÃO DOMICILIAR,,1,1,,
,03.01.05.008-2,ANTIBIOTICOTERAPIA PARENTERAL,,1,1,,
,03.01.05.009-0,ATENDIMENTO MEDICO COM FINALIDADE DE ATESTAR ÓBITO,,1,1,,
